date,model_id,likes,downloads,downloads_all_time,likes_delta,downloads_delta
2025-02-17,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,18,125,0,1
2025-02-18,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,16,125,0,0
2025-02-19,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,16,125,0,0
2025-02-20,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,19,128,0,3
2025-02-21,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,21,130,0,2
2025-02-23,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,18,130,0,0
2025-02-24,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,18,130,0,0
2025-02-25,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,18,130,0,0
2025-02-26,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,18,130,0,0
2025-02-27,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,18,130,0,0
2025-02-28,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,17,130,0,0
2025-03-01,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,17,130,0,0
2025-03-03,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,17,132,0,2
2025-03-09,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,24,141,0,9
2025-03-10,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,24,141,0,0
2025-03-11,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,27,144,0,3
2025-03-12,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,27,144,0,0
2025-03-13,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,27,144,0,0
2025-03-14,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,26,144,0,0
2025-03-15,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,23,144,0,0
2025-03-16,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,21,144,0,0
2025-03-17,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,20,144,0,0
2025-03-18,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,20,144,0,0
2025-03-19,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,19,144,0,0
2025-03-20,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,19,144,0,0
2025-03-21,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,19,144,0,0
2025-03-22,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,16,144,0,0
2025-03-23,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,14,144,0,0
2025-03-24,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,14,144,0,0
2025-03-25,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,14,144,0,0
2025-03-26,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,14,144,0,0
2025-03-27,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,14,144,0,0
2025-04-01,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,12,144,0,0
2025-04-02,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,12,144,0,0
2025-04-03,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,12,144,0,0
2025-04-04,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,12,144,0,0
2025-04-05,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,10,144,0,0
2025-04-06,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,6,144,0,0
2025-04-07,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,6,144,0,0
2025-04-08,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_50-quantized-deepsparse,0,6,144,0,0
2024-07-19,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,64,210,0,210
2024-07-20,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,64,210,0,0
2024-07-21,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,64,210,0,0
2024-07-22,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,50,210,0,0
2024-07-23,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,50,210,0,0
2024-07-24,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,50,210,0,0
2024-07-25,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,50,210,0,0
2024-07-26,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,49,210,0,0
2024-07-27,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,49,211,0,1
2024-07-28,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,49,211,0,0
2024-07-29,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,49,211,0,0
2024-07-30,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,51,213,0,2
2024-07-31,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,51,213,0,0
2024-08-01,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,51,213,0,0
2024-08-02,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,51,213,0,0
2024-08-03,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,32,216,0,3
2024-08-04,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,15,216,0,0
2024-08-05,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,16,217,0,1
2024-08-06,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,16,217,0,0
2024-08-07,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,16,217,0,0
2024-08-08,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,19,220,0,3
2024-08-09,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,20,222,0,2
2024-08-10,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,21,223,0,1
2024-08-11,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,22,224,0,1
2024-08-12,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,20,224,0,0
2024-08-13,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,20,224,0,0
2024-08-14,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,24,228,0,4
2024-08-15,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,24,230,0,2
2024-08-16,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,25,231,0,1
2024-08-17,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,24,232,0,1
2024-08-18,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,24,232,0,0
2024-08-19,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,23,233,0,1
2024-08-20,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,23,233,0,0
2024-08-21,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,23,233,0,0
2024-08-22,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,23,233,0,0
2024-08-23,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,23,233,0,0
2024-08-24,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,23,233,0,0
2024-08-25,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,23,233,0,0
2024-08-26,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,22,233,0,0
2024-08-27,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,22,233,0,0
2024-08-28,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,22,233,0,0
2024-08-29,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,21,233,0,0
2024-08-30,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,20,233,0,0
2024-08-31,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,20,233,0,0
2024-09-01,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,20,233,0,0
2024-09-02,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,17,233,0,0
2024-09-03,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,17,233,0,0
2024-09-04,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,17,233,0,0
2024-09-05,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,16,233,0,0
2024-09-06,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,16,233,0,0
2024-09-07,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,13,233,0,0
2024-09-08,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,11,233,0,0
2024-09-09,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,10,233,0,0
2024-09-10,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,9,233,0,0
2024-09-11,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,10,234,0,1
2024-09-12,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,10,234,0,0
2024-09-13,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,7,235,0,1
2024-09-14,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,5,235,0,0
2024-09-15,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,5,236,0,1
2024-09-16,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,4,236,0,0
2024-09-17,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,7,239,0,3
2024-09-18,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,6,239,0,0
2024-09-19,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,6,239,0,0
2024-09-20,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,6,239,0,0
2024-09-21,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,6,239,0,0
2024-09-22,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,6,239,0,0
2024-09-23,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,6,239,0,0
2024-09-24,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,6,239,0,0
2024-09-25,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,10,243,0,4
2024-09-26,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,245,0,2
2024-09-27,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,245,0,0
2024-09-28,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,245,0,0
2024-09-29,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,245,0,0
2024-09-30,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,245,0,0
2024-10-01,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,245,0,0
2024-10-02,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,245,0,0
2024-10-03,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,245,0,0
2024-10-04,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,245,0,0
2024-10-05,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,13,246,0,1
2024-10-06,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,13,246,0,0
2024-10-07,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,14,247,0,1
2024-10-08,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,15,248,0,1
2024-11-21,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,26,284,0,36
2024-11-22,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,20,284,0,0
2024-11-23,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,19,284,0,0
2024-11-24,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,19,284,0,0
2024-11-25,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,15,284,0,0
2024-11-26,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,18,289,0,5
2024-11-27,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,18,289,0,0
2024-11-28,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,20,291,0,2
2024-11-29,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,20,291,0,0
2024-11-30,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,20,291,0,0
2024-12-01,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,21,292,0,1
2024-12-02,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,25,296,0,4
2024-12-03,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,25,296,0,0
2024-12-04,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,25,296,0,0
2024-12-05,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,25,296,0,0
2024-12-06,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,25,296,0,0
2024-12-07,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,25,296,0,0
2024-12-08,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,27,298,0,2
2024-12-09,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,27,298,0,0
2024-12-10,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,27,298,0,0
2024-12-11,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,27,298,0,0
2024-12-12,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,33,304,0,6
2024-12-13,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,33,304,0,0
2024-12-14,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,32,306,0,2
2024-12-15,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,32,307,0,1
2024-12-16,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,34,310,0,3
2024-12-17,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,34,310,0,0
2024-12-18,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,36,315,0,5
2024-12-19,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,36,316,0,1
2024-12-20,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,36,316,0,0
2024-12-21,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,33,317,0,1
2024-12-22,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,33,317,0,0
2024-12-23,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,33,317,0,0
2024-12-24,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,33,317,0,0
2024-12-25,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,33,317,0,0
2024-12-26,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,30,319,0,2
2024-12-27,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,30,319,0,0
2024-12-28,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,28,319,0,0
2024-12-29,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,28,319,0,0
2024-12-30,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,31,322,0,3
2024-12-31,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,31,323,0,1
2025-01-01,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,28,323,0,0
2025-01-02,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,27,323,0,0
2025-01-03,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,27,323,0,0
2025-01-04,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,27,323,0,0
2025-01-05,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,27,323,0,0
2025-01-06,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,27,323,0,0
2025-01-07,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,25,323,0,0
2025-01-08,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,25,323,0,0
2025-01-09,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,25,323,0,0
2025-01-10,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,25,323,0,0
2025-01-11,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,19,323,0,0
2025-01-12,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,19,323,0,0
2025-01-13,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,17,323,0,0
2025-01-14,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,16,323,0,0
2025-01-15,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,13,323,0,0
2025-01-16,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,14,324,0,1
2025-01-17,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,326,0,2
2025-01-18,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,11,327,0,1
2025-01-19,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,13,329,0,2
2025-01-20,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,13,329,0,0
2025-01-21,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,329,0,0
2025-01-22,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,13,330,0,1
2025-01-23,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,13,330,0,0
2025-01-24,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,13,330,0,0
2025-01-25,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,11,330,0,0
2025-01-26,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,11,330,0,0
2025-01-27,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,11,330,0,0
2025-01-28,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,331,0,1
2025-01-29,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,9,331,0,0
2025-01-30,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,8,331,0,0
2025-01-31,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,8,331,0,0
2025-02-01,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,8,331,0,0
2025-02-02,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,8,331,0,0
2025-02-03,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,8,331,0,0
2025-02-04,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,8,331,0,0
2025-02-05,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,8,331,0,0
2025-02-06,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,9,332,0,1
2025-02-07,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,10,333,0,1
2025-02-08,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,11,334,0,1
2025-02-09,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,11,334,0,0
2025-02-10,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,335,0,1
2025-02-11,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,335,0,0
2025-02-12,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,13,336,0,1
2025-02-13,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,18,341,0,5
2025-02-14,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,20,343,0,2
2025-02-15,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,19,343,0,0
2025-02-16,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,19,343,0,0
2025-02-17,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,16,343,0,0
2025-02-18,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,14,343,0,0
2025-02-19,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,16,345,0,2
2025-02-20,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,18,347,0,2
2025-02-21,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,20,350,0,3
2025-02-23,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,23,353,0,3
2025-02-24,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,23,353,0,0
2025-02-25,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,24,354,0,1
2025-02-26,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,24,354,0,0
2025-02-27,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,24,355,0,1
2025-02-28,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,24,355,0,0
2025-03-01,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,24,355,0,0
2025-03-03,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,26,357,0,2
2025-03-09,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,27,361,0,4
2025-03-10,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,27,361,0,0
2025-03-11,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,30,364,0,3
2025-03-12,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,30,364,0,0
2025-03-13,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,30,365,0,1
2025-03-14,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,30,365,0,0
2025-03-15,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,24,365,0,0
2025-03-16,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,22,365,0,0
2025-03-17,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,22,365,0,0
2025-03-18,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,22,365,0,0
2025-03-19,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,22,365,0,0
2025-03-20,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,22,365,0,0
2025-03-21,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,21,365,0,0
2025-03-22,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,18,365,0,0
2025-03-23,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,15,365,0,0
2025-03-24,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,15,365,0,0
2025-03-25,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,365,0,0
2025-03-26,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,12,365,0,0
2025-03-27,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,11,365,0,0
2025-04-01,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,8,365,0,0
2025-04-02,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,8,365,0,0
2025-04-03,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,8,365,0,0
2025-04-04,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,8,365,0,0
2025-04-05,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,7,365,0,0
2025-04-06,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,6,365,0,0
2025-04-07,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,6,365,0,0
2025-04-08,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70,0,6,365,0,0
2024-07-19,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,7,31,1,31
2024-07-20,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,7,31,0,0
2024-07-21,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,7,31,0,0
2024-07-22,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,7,31,0,0
2024-07-23,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,7,31,0,0
2024-07-24,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,7,31,0,0
2024-07-25,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,7,31,0,0
2024-07-26,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,6,31,0,0
2024-07-27,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,6,32,0,1
2024-07-28,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,9,35,0,3
2024-07-29,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,9,35,0,0
2024-07-30,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,9,35,0,0
2024-07-31,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,9,35,0,0
2024-08-01,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,9,35,0,0
2024-08-02,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,9,35,0,0
2024-08-03,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,12,38,0,3
2024-08-04,neuralmagic/Llama-2-7b-dolphin-open_platypus-pruned_70-quantized-deepsparse,1,13,39,0,1
